"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220601 ~ 20230531"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202208","12","75,000","2","1986","마들로 111","","직거래","-"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202208","30","67,000","2","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202212","5","58,400","12","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202301","9","59,000","10","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202301","20","58,500","14","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202301","25","63,500","10","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202302","2","65,000","8","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202302","8","66,000","1","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202302","17","65,000","11","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202302","25","65,500","4","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202302","27","67,400","12","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202302","27","65,000","10","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202305","6","66,500","7","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202305","17","67,000","10","1986","마들로 111","","중개거래","경기 하남시, 서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미륭","51.48","202305","31","67,000","5","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202208","20","69,500","2","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202208","20","66,800","3","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202209","7","64,500","9","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202210","7","61,000","10","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202212","5","58,500","3","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202301","7","54,000","2","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202301","7","58,000","7","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","33.28","202301","13","49,000","5","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202301","14","60,500","9","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202301","14","60,000","12","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","33.28","202301","17","48,000","3","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202301","17","63,000","12","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202301","18","60,500","12","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202301","27","65,000","11","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","33.28","202301","29","51,000","4","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","33.28","202302","1","48,200","1","1986","마들로 59","20230216","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202302","5","65,000","7","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","33.28","202302","13","52,500","2","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","33.28","202302","16","48,200","1","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202302","18","64,000","13","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","33.28","202302","24","55,000","3","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202303","11","67,000","6","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","33.28","202303","11","57,500","1","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202303","18","64,000","3","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202304","22","62,500","14","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202305","12","62,000","14","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","33.28","202305","16","49,500","1","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","미성","50.14","202305","16","63,000","14","1986","마들로 59","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","320-11","0320","0011","사슴3","33.18","202206","7","46,000","9","1995","월계로55길 15","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","320-11","0320","0011","사슴3","39.6","202206","14","50,000","5","1995","월계로55길 15","","중개거래","서울 강북구, 서울 노원구"
"서울특별시 노원구 월계동","320-11","0320","0011","사슴3","39.6","202305","22","40,500","6","1995","월계로55길 15","","중개거래","서울 노원구, 서울 도봉구"
"서울특별시 노원구 월계동","380-1","0380","0001","삼능스페이스향","84.91","202303","2","75,000","15","2006","석계로18길 23","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202206","2","87,000","6","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202210","31","71,500","2","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202211","19","70,000","8","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202212","15","51,000","9","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202301","7","67,500","6","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202301","11","64,750","1","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202301","21","69,000","2","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202301","30","70,000","9","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202302","2","70,000","5","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202302","2","70,000","14","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202302","2","72,000","4","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202302","15","74,000","8","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202302","17","79,000","10","1986","마들로 111","","중개거래","서울 노원구, 서울 성동구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202302","25","60,000","8","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202303","8","71,250","1","1986","마들로 111","","중개거래","서울 노원구, 서울 성북구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202303","24","74,000","9","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202303","25","74,800","7","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202304","8","72,000","3","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202304","12","73,000","9","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202304","13","72,000","8","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202304","17","73,000","8","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202304","23","71,000","3","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202305","5","72,500","11","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202305","14","70,000","13","1986","마들로 111","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","13","0013","0000","삼호3","59.22","202305","18","72,000","4","1986","마들로 111","","중개거래","서울 노원구, 서울 성북구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","50.18","202206","1","69,000","2","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","50.18","202206","11","69,000","13","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","50.18","202208","27","60,500","14","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","50.18","202209","17","60,000","14","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","50.18","202301","3","50,000","4","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","59.49","202301","13","57,000","11","1987","마들로 127","","직거래","-"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","50.18","202301","14","50,000","14","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","50.18","202301","20","58,800","13","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","59.49","202302","7","63,000","7","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","50.18","202302","21","59,000","4","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","59.49","202303","10","65,000","12","1987","마들로 127","","중개거래","서울 강남구, 서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","50.18","202303","14","59,800","13","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","50.18","202305","16","53,000","5","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","50.18","202305","27","57,000","3","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","12","0012","0000","삼호4","59.49","202305","29","64,800","9","1987","마들로 127","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","922","0922","0000","서광","59.96","202305","2","57,000","13","1994","마들로1길 44","","중개거래","서울 노원구, 서울 성북구"
"서울특별시 노원구 월계동","383-40","0383","0040","성북맨션","65.35","202206","24","68,000","1","1976","석계로 107","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","383-40","0383","0040","성북맨션","65.35","202208","17","48,000","2","1976","석계로 107","","직거래","-"
"서울특별시 노원구 월계동","941","0941","0000","성북역신도브래뉴","84.8437","202206","1","81,000","12","2005","광운로19길 38","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","941","0941","0000","성북역신도브래뉴","84.9565","202302","1","56,700","4","2005","광운로19길 38","","직거래","-"
"서울특별시 노원구 월계동","322-1","0322","0001","성원(사슴4)","49.92","202206","9","58,500","12","1995","마들로3길 37","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","943","0943","0000","세양청마루","84.957","202208","12","74,000","8","2005","석계로13길 35","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","930","0930","0000","우남그랜드","84.73","202305","5","69,500","16","2001","화랑로 355","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","84.99","202206","23","100,000","14","2020","초안산로2라길 26","","중개거래","서울 성북구"
"서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","84.99","202206","24","100,000","5","2020","초안산로2라길 26","","중개거래","서울 용산구"
"서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","84.99","202210","28","75,000","19","2020","초안산로2라길 26","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","84.99","202303","1","86,000","14","2020","초안산로2라길 26","","중개거래","서울 강동구, 서울 노원구"
"서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","84.99","202303","8","87,000","10","2020","초안산로2라길 26","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","59.99","202303","11","72,000","9","2020","초안산로2라길 26","","중개거래","서울 성북구"
"서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","84.99","202303","13","80,000","17","2020","초안산로2라길 26","","직거래","-"
"서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","59.99","202305","11","74,000","8","2020","초안산로2라길 26","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","942","0942","0000","월계역신도브래뉴","84.5133","202211","28","60,000","12","2005","광운로 132","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","942","0942","0000","월계역신도브래뉴","84.5133","202301","10","61,000","5","2005","광운로 132","","중개거래","서울 강북구, 서울 성북구"
"서울특별시 노원구 월계동","556","0556","0000","주공2","44.52","202206","4","50,500","4","1992","초안산로1길 18","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","556","0556","0000","주공2","44.52","202211","22","47,000","9","1992","초안산로1길 18","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","556","0556","0000","주공2","38.64","202305","15","32,500","12","1992","초안산로1길 18","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","556","0556","0000","주공2","44.52","202305","24","40,000","8","1992","초안산로1길 18","","중개거래","서울 노원구, 서울 은평구"
"서울특별시 노원구 월계동","780","0780","0000","청백3","49.77","202206","17","50,000","4","1998","월계로45가길 89","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","780","0780","0000","청백3","59.4","202211","1","34,000","8","1998","월계로45가길 89","","직거래","-"
"서울특별시 노원구 월계동","781","0781","0000","청백4","39.84","202303","20","34,000","12","1998","월계로45가길 94","","직거래","-"
"서울특별시 노원구 월계동","923","0923","0000","초안1","49.6","202206","29","39,000","1","1998","덕릉로60길 185","","중개거래","서울 도봉구"
"서울특별시 노원구 월계동","923","0923","0000","초안1","49.6","202302","22","37,500","2","1998","덕릉로60길 185","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","923","0923","0000","초안1","49.6","202304","7","38,000","15","1998","덕릉로60길 185","","직거래","-"
"서울특별시 노원구 월계동","924","0924","0000","초안2","49.6","202209","3","41,200","1","1997","우이천로 102","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","924","0924","0000","초안2","59.85","202304","10","45,000","10","1997","우이천로 102","","중개거래","서울 도봉구"
"서울특별시 노원구 월계동","924","0924","0000","초안2","39.6","202305","6","28,500","8","1997","우이천로 102","","직거래","-"
"서울특별시 노원구 월계동","924","0924","0000","초안2","39.6","202305","15","29,000","10","1997","우이천로 102","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","945","0945","0000","초안산쌍용스윗닷홈","59.92","202304","7","55,000","13","2006","덕릉로60길 222","","중개거래","서울 도봉구"
"서울특별시 노원구 월계동","944","0944","0000","풍림아이원","84.303","202206","1","92,000","11","2005","화랑로47길 38","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","944","0944","0000","풍림아이원","59.149","202206","25","76,700","12","2005","화랑로47길 38","20230106","중개거래","서울 노원구"
"서울특별시 노원구 월계동","944","0944","0000","풍림아이원","84.491","202210","6","83,000","10","2005","화랑로47길 38","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","944","0944","0000","풍림아이원","59.149","202302","4","66,000","12","2005","화랑로47길 38","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","927","0927","0000","한일2","84.846","202303","30","50,200","3","2000","석계로13길 6-10","","중개거래","서울 강북구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202206","9","94,500","7","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202207","12","85,500","14","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","75.81","202210","1","85,000","14","2002","마들로 31","","중개거래","서울 노원구, 서울 성북구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","139.08","202211","5","97,000","10","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202211","26","75,000","22","2002","마들로 31","","중개거래","서울 노원구, 서울 동대문구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202212","23","65,000","9","2002","마들로 31","","직거래","-"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202212","23","70,000","21","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202301","5","70,000","15","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202301","7","68,000","20","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202301","11","76,000","20","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","59.94","202301","13","53,000","5","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","114.97","202301","28","95,000","14","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202302","9","71,500","2","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202302","21","47,200","6","2002","마들로 31","","직거래","-"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","59.94","202302","21","66,300","20","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202302","25","80,000","7","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","59.94","202303","1","67,500","22","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202303","15","76,500","22","2002","마들로 31","","중개거래","서울 노원구, 서울 성북구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","114.97","202303","23","85,000","3","2002","마들로 31","","중개거래","서울 노원구, 서울 성북구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","59.94","202303","25","65,500","12","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","59.94","202304","8","67,500","17","2002","마들로 31","","중개거래","서울 노원구, 서울 동대문구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202304","8","77,000","5","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202304","12","78,000","23","2002","마들로 31","","중개거래","서울 노원구, 서울 동대문구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","59.94","202304","15","68,700","26","2002","마들로 31","","중개거래","서울 성북구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202304","19","54,000","25","2002","마들로 31","","직거래","-"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","114.97","202304","22","88,300","3","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","114.97","202304","24","94,000","18","2002","마들로 31","","중개거래","서울 노원구, 서울 중랑구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","139.08","202304","26","110,000","21","2002","마들로 31","","중개거래","서울 노원구, 서울 성북구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202305","8","79,000","13","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","59.94","202305","9","65,000","3","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202305","13","79,000","11","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202305","13","76,500","6","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202305","16","80,000","22","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202305","17","79,000","23","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","59.94","202305","19","66,000","16","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.97","202305","22","79,000","26","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","59.94","202305","25","69,000","15","2002","마들로 31","","중개거래","서울 노원구, 서울 중랑구"
"서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","114.97","202305","25","85,000","2","2002","마들로 31","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","929","0929","0000","현대","59.95","202206","15","73,500","12","2000","석계로 49","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","929","0929","0000","현대","59.95","202206","18","83,500","6","2000","석계로 49","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","929","0929","0000","현대","59.95","202303","8","53,000","1","2000","석계로 49","","중개거래","서울 노원구"
"서울특별시 노원구 월계동","929","0929","0000","현대","59.95","202304","8","63,000","10","2000","석계로 49","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","586","0586","0000","LIG건영","59.92","202211","16","48,000","9","1998","덕릉로 718","","직거래","-"
"서울특별시 노원구 중계동","515-2","0515","0002","건영2","75.02","202206","11","81,500","3","1991","덕릉로 517","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","515-2","0515","0002","건영2","84.96","202303","6","78,000","7","1991","덕릉로 517","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","515-2","0515","0002","건영2","75.02","202305","6","67,000","15","1991","덕릉로 517","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202206","25","122,500","5","1995","노원로22길 71","","중개거래","서울 노원구, 서울 중랑구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202211","24","100,000","10","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202212","5","98,000","5","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202212","30","95,000","7","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202301","11","94,000","4","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202301","28","101,000","13","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202302","1","91,000","14","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202303","18","100,000","9","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202303","30","95,000","12","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202304","16","95,500","9","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202304","20","97,800","7","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202305","1","93,000","13","1995","노원로22길 71","","중개거래","서울 노원구, 서울 중랑구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202305","3","94,000","11","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202305","13","102,700","7","1995","노원로22길 71","","중개거래","서울 노원구, 서울 도봉구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202305","26","97,000","6","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","360-15","0360","0015","건영3","84.9","202305","27","103,000","6","1995","노원로22길 71","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","505","0505","0000","경남","74.2","202302","15","73,000","4","1989","섬밭로 265","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","505","0505","0000","경남","114.57","202302","20","98,500","10","1989","섬밭로 265","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","505","0505","0000","경남","114.57","202302","20","98,500","10","1989","섬밭로 265","20230512","중개거래","서울 노원구"
"서울특별시 노원구 중계동","597","0597","0000","경남아너스빌","79.098","202303","30","61,500","3","2002","덕릉로94길 10","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","583","0583","0000","금호타운(583)","84.98","202207","11","78,000","12","1997","중계로12길 24","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","583","0583","0000","금호타운(583)","84.98","202301","27","67,000","7","1997","중계로12길 24","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","583","0583","0000","금호타운(583)","59.52","202303","28","49,700","1","1997","중계로12길 24","","중개거래","서울 노원구"
"서울특별시 노원구 중계동","583","0583","0000","금호타운(583)","59.52","202305","26","55,000","8","1997","중계로12길 24","","중개거래","서울 노원구"
